[INFO] [1785738270.265423066] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
[INFO] [1785738417.247623721] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738419.247685005] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738421.247697755] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738423.747818244] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738425.747876079] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738428.247220304] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738430.747658947] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738433.247597491] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738435.247868882] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738437.747442244] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738439.747928628] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738442.247353192] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738444.247943279] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738446.248362260] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738448.747401384] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738450.747724442] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738453.247552971] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738455.247875094] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738457.748173077] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738460.247980526] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738462.747658040] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738464.747972547] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738467.247791587] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738469.747688611] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738472.247664331] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738474.747784862] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738477.247782098] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738479.247826063] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738481.247940194] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738483.248030443] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738485.747880811] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738487.748353693] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738490.247569722] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738492.247807795] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738494.747744166] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738496.747943336] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738498.748398673] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738501.248490240] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738503.747792409] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738505.748257506] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738508.247736112] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738510.748078554] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738513.247998429] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738515.747384339] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738518.247995231] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738520.248429017] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738522.248773149] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738524.748630267] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738527.247384190] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738529.247807240] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738531.748333392] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738534.248756478] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738536.746797676] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738537.412006798] [cartesian_streamer]: Graceful shutdown: tắt Point Queue Mode trước khi thoát...
[INFO] [1785738537.413538307] [cartesian_streamer]: Robot chưa enable, không cần stop_traj_mode.
[INFO] [1785738537.414057313] [cartesian_streamer]: Shutdown hoàn tất. Tủ điện sẽ KHÔNG bị alarm.
