[INFO] [1785745463.303279416] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
[INFO] [1785745613.784087466] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745615.784266603] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745617.784638810] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745620.283997191] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745622.783762014] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745624.783881836] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745626.784150453] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745629.284006586] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745631.284066914] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745633.784410960] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745636.283960249] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745638.284089556] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745640.783841951] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745643.284292908] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745645.783983471] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745647.784177450] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745650.284083309] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745652.784119933] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745655.283492466] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745657.783169326] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745659.783631914] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745661.784360687] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745664.283876483] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745666.783515553] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745668.784569421] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745671.284396745] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745673.783655528] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745675.784043031] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745678.283991576] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745680.786802362] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745683.284852792] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745685.784181608] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745688.283947891] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745690.284098785] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745692.284202867] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745694.284387052] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745696.784192874] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745698.784414124] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745701.284135524] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745703.784174417] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745705.784198234] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745708.284005573] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745710.284652938] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745712.784196318] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745715.284307558] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745717.783550828] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745719.783840387] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745721.784112952] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745723.784139160] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745726.284083111] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745728.784089633] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745730.784105006] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745733.283761821] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745735.284467410] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745737.783802797] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745739.784090487] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745741.785393993] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745744.284158139] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745746.784734181] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745749.284619513] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745751.783262542] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745753.783944427] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745756.284579503] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745758.784634850] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745761.284014162] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745763.784157035] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745766.284005923] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745768.284235939] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745770.783881062] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745772.784388226] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745775.283372627] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745777.283898528] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745779.284105050] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745781.284504283] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745783.783929095] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745786.284201740] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745788.783977572] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745790.784162063] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745792.784483302] [cartesian_streamer]: Chờ /joint_states...
