[INFO] [1785746727.171620005] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
[INFO] [1785746877.152647649] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746879.653132062] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746882.152927021] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746884.652916176] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746887.152905251] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746889.153349477] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746891.652958440] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746893.653102444] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746896.152853002] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746898.652222536] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746900.652858965] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746902.652875421] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746905.152474393] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746907.152758954] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746909.652380045] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746911.653108469] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746914.152483144] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746916.152581384] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746918.654894080] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746921.152862740] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746923.152981375] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746925.653271948] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746928.152557602] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746930.153053319] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746932.153459548] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746934.651987942] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746936.652354614] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746938.653182510] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746941.152808472] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746943.652754811] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746945.652857619] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746947.652950597] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746950.152585017] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746952.652542279] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746955.152830857] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746957.152841004] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746959.153177593] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746961.652865258] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746963.653094178] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746966.152257537] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785746966.409911074] [cartesian_streamer]: Graceful shutdown: tắt Point Queue Mode trước khi thoát...
[INFO] [1785746966.410914708] [cartesian_streamer]: Robot chưa enable, không cần stop_traj_mode.
[INFO] [1785746966.411200064] [cartesian_streamer]: Shutdown hoàn tất. Tủ điện sẽ KHÔNG bị alarm.
