[INFO] [1785738590.660559088] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
[INFO] [1785738739.142991237] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738741.143933948] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738743.643585042] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738745.644231680] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738748.143729651] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738750.643602965] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738752.644071787] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738754.644353398] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738757.143856844] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738759.644040568] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738761.644330531] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738764.143104956] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738766.143325340] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738768.143823403] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738770.642991389] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738772.644263157] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738775.144309462] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738777.643135643] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738779.643155850] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738781.643647114] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738784.142970829] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738786.143006185] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738788.143817533] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738790.643962697] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738793.143574455] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738795.644247970] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738798.142993622] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738800.143064927] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738802.643117844] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738804.644395988] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738807.142775341] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738809.143119304] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738811.143393291] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738813.643654616] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738816.143094685] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738818.143240984] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738820.143452758] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738822.143851617] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738824.144064076] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738826.642996511] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738828.643817381] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738831.142907597] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738833.143507647] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785738833.685193111] [cartesian_streamer]: Graceful shutdown: tắt Point Queue Mode trước khi thoát...
[INFO] [1785738833.687268045] [cartesian_streamer]: Robot chưa enable, không cần stop_traj_mode.
[INFO] [1785738833.687519708] [cartesian_streamer]: Shutdown hoàn tất. Tủ điện sẽ KHÔNG bị alarm.
